,cbsa,year,murder,city
1329,26420,1992,188.0,"Houston,TX"
1330,26420,1993,173.0,"Houston,TX"
1331,26420,1994,187.0,"Houston,TX"
1332,26420,1995,149.0,"Houston,TX"
1333,26420,1996,108.0,"Houston,TX"
1334,26420,1997,113.0,"Houston,TX"
1335,26420,1998,108.0,"Houston,TX"
1336,26420,1999,108.0,"Houston,TX"
1337,26420,2000,97.0,"Houston,TX"
1338,26420,2001,103.0,"Houston,TX"
1339,26420,2002,88.0,"Houston,TX"
1340,26420,2003,12.0,"Houston,TX"
1341,26420,2004,11.0,"Houston,TX"
1342,26420,2005,14.0,"Houston,TX"
1343,26420,2006,10.0,"Houston,TX"
1344,26420,2007,13.0,"Houston,TX"
1345,26420,2008,16.0,"Houston,TX"
1346,26420,2009,11.0,"Houston,TX"
1347,26420,2010,16.0,"Houston,TX"
1348,26420,2011,15.0,"Houston,TX"
1349,26420,2012,8.0,"Houston,TX"
1350,26420,2013,2.0,"Houston,TX"
1351,26420,2014,7.0,"Houston,TX"
1352,26900,1960,24.0,"Indianapolis,IN"
1353,26900,1961,27.0,"Indianapolis,IN"
1354,26900,1962,21.0,"Indianapolis,IN"
1355,26900,1963,22.0,"Indianapolis,IN"
1356,26900,1964,27.0,"Indianapolis,IN"
1357,26900,1965,25.0,"Indianapolis,IN"
1358,26900,1966,35.0,"Indianapolis,IN"
1359,26900,1967,34.0,"Indianapolis,IN"
1360,26900,1968,55.0,"Indianapolis,IN"
1361,26900,1969,61.0,"Indianapolis,IN"
1362,26900,1970,71.0,"Indianapolis,IN"
1363,26900,1971,66.0,"Indianapolis,IN"
1364,26900,1972,66.0,"Indianapolis,IN"
1365,26900,1973,53.0,"Indianapolis,IN"
1366,26900,1974,69.0,"Indianapolis,IN"
1367,26900,1975,58.0,"Indianapolis,IN"
1368,26900,1976,54.0,"Indianapolis,IN"
1369,26900,1977,72.0,"Indianapolis,IN"
1370,26900,1978,60.0,"Indianapolis,IN"
1371,26900,1979,77.0,"Indianapolis,IN"
1372,26900,1980,55.0,"Indianapolis,IN"
1373,26900,1981,85.0,"Indianapolis,IN"
1374,26900,1982,68.0,"Indianapolis,IN"
1375,26900,1983,58.0,"Indianapolis,IN"
1376,26900,1984,49.0,"Indianapolis,IN"
1377,26900,1985,61.0,"Indianapolis,IN"
1378,26900,1986,57.0,"Indianapolis,IN"
1379,26900,1987,76.0,"Indianapolis,IN"
1380,26900,1988,81.0,"Indianapolis,IN"
1381,26900,1989,91.0,"Indianapolis,IN"
1382,26900,1990,91.0,"Indianapolis,IN"
1383,26900,1991,94.0,"Indianapolis,IN"
1384,26900,1992,89.0,"Indianapolis,IN"
1385,26900,1993,85.0,"Indianapolis,IN"
1386,26900,1994,89.0,"Indianapolis,IN"
1387,26900,1995,58.0,"Indianapolis,IN"
1388,26900,1996,59.0,"Indianapolis,IN"
1389,26900,1997,45.0,"Indianapolis,IN"
1390,26900,1998,57.0,"Indianapolis,IN"
1391,26900,1999,37.0,"Indianapolis,IN"
1392,26900,2000,56.0,"Indianapolis,IN"
1393,26900,2001,51.0,"Indianapolis,IN"
1394,26900,2002,40.0,"Indianapolis,IN"
1395,26900,2003,65.0,"Indianapolis,IN"
1396,26900,2004,40.0,"Indianapolis,IN"
1397,26900,2005,44.0,"Indianapolis,IN"
1398,26900,2006,59.0,"Indianapolis,IN"
1399,26900,2007,69.0,"Indianapolis,IN"
1400,26900,2008,61.0,"Indianapolis,IN"
1401,26900,2009,67.0,"Indianapolis,IN"
1402,26900,2010,78.0,"Indianapolis,IN"
1403,26900,2011,71.0,"Indianapolis,IN"
1404,26900,2012,63.0,"Indianapolis,IN"
1405,26900,2013,46.0,"Indianapolis,IN"
1406,26900,2014,41.0,"Indianapolis,IN"
1407,27140,1970,2.0,"Jackson,MS"
1408,27140,1971,8.0,"Jackson,MS"
1409,27140,1972,8.0,"Jackson,MS"
1410,27140,1973,4.0,"Jackson,MS"
1411,27140,1974,9.0,"Jackson,MS"
1412,27140,1975,2.0,"Jackson,MS"
1413,27140,1976,2.0,"Jackson,MS"
1414,27140,1977,3.0,"Jackson,MS"
1415,27140,1978,9.0,"Jackson,MS"
1416,27140,1979,8.0,"Jackson,MS"
1417,27140,1980,9.0,"Jackson,MS"
1418,27140,1981,17.0,"Jackson,MS"
1419,27140,1982,17.0,"Jackson,MS"
1420,27140,1983,7.0,"Jackson,MS"
1421,27140,1984,10.0,"Jackson,MS"
1422,27140,1985,15.0,"Jackson,MS"
1423,27140,1986,10.0,"Jackson,MS"
1424,27140,1987,11.0,"Jackson,MS"
1425,27140,1988,19.0,"Jackson,MS"
1426,27140,1989,16.0,"Jackson,MS"
1427,27140,1990,7.0,"Jackson,MS"
1428,27140,1991,9.0,"Jackson,MS"
1429,27140,1992,10.0,"Jackson,MS"
1430,27140,1993,7.0,"Jackson,MS"
1431,27140,1994,18.0,"Jackson,MS"
1432,27140,1995,13.0,"Jackson,MS"
1433,27140,1996,13.0,"Jackson,MS"
1434,27140,1997,7.0,"Jackson,MS"
1435,27140,1998,8.0,"Jackson,MS"
1436,27140,1999,12.0,"Jackson,MS"
1437,27140,2000,13.0,"Jackson,MS"
1438,27140,2001,11.0,"Jackson,MS"
1439,27140,2002,18.0,"Jackson,MS"
1440,27140,2003,8.0,"Jackson,MS"
1441,27140,2004,11.0,"Jackson,MS"
1442,27140,2005,10.0,"Jackson,MS"
1443,27140,2006,7.0,"Jackson,MS"
1444,27140,2007,6.0,"Jackson,MS"
1445,27140,2008,3.0,"Jackson,MS"
1446,27140,2009,9.0,"Jackson,MS"
1447,27140,2010,7.0,"Jackson,MS"
1448,27140,2011,6.0,"Jackson,MS"
1449,27140,2012,5.0,"Jackson,MS"
1450,27140,2013,6.0,"Jackson,MS"
1451,27140,2014,3.0,"Jackson,MS"
1452,27260,1981,8.0,"Jacksonville,FL"
1453,27260,1982,9.0,"Jacksonville,FL"
1454,27260,1983,4.0,"Jacksonville,FL"
1455,27260,1984,2.0,"Jacksonville,FL"
1456,27260,1985,8.0,"Jacksonville,FL"
1457,27260,1986,7.0,"Jacksonville,FL"
1458,27260,1987,13.0,"Jacksonville,FL"
1459,27260,1988,11.0,"Jacksonville,FL"
1460,27260,1989,12.0,"Jacksonville,FL"
1461,27260,1990,9.0,"Jacksonville,FL"
1462,27260,1991,11.0,"Jacksonville,FL"
1463,27260,1992,11.0,"Jacksonville,FL"
1464,27260,1993,6.0,"Jacksonville,FL"
1465,27260,1994,16.0,"Jacksonville,FL"
1466,27260,1995,12.0,"Jacksonville,FL"
1467,27260,1996,9.0,"Jacksonville,FL"
1468,27260,1997,10.0,"Jacksonville,FL"
1469,27260,1998,7.0,"Jacksonville,FL"
1470,27260,1999,3.0,"Jacksonville,FL"
1471,27260,2000,13.0,"Jacksonville,FL"
1472,27260,2001,7.0,"Jacksonville,FL"
1473,27260,2002,5.0,"Jacksonville,FL"
1474,27260,2003,4.0,"Jacksonville,FL"
1475,27260,2004,8.0,"Jacksonville,FL"
1476,27260,2005,7.0,"Jacksonville,FL"
1477,27260,2006,4.0,"Jacksonville,FL"
1478,27260,2007,5.0,"Jacksonville,FL"
1479,27260,2008,4.0,"Jacksonville,FL"
1480,27260,2009,15.0,"Jacksonville,FL"
1481,27260,2010,12.0,"Jacksonville,FL"
1482,27260,2011,8.0,"Jacksonville,FL"
1483,27260,2012,5.0,"Jacksonville,FL"
1484,27260,2013,3.0,"Jacksonville,FL"
1485,27260,2014,8.0,"Jacksonville,FL"
1486,28140,1960,118.0,"KansasCity,MO-KansasCity,KS"
1487,28140,1961,142.0,"KansasCity,MO-KansasCity,KS"
1488,28140,1962,152.0,"KansasCity,MO-KansasCity,KS"
1489,28140,1963,146.0,"KansasCity,MO-KansasCity,KS"
1490,28140,1964,188.0,"KansasCity,MO-KansasCity,KS"
1491,28140,1965,154.0,"KansasCity,MO-KansasCity,KS"
1492,28140,1966,214.0,"KansasCity,MO-KansasCity,KS"
1493,28140,1967,252.0,"KansasCity,MO-KansasCity,KS"
1494,28140,1968,246.0,"KansasCity,MO-KansasCity,KS"
1495,28140,1969,314.0,"KansasCity,MO-KansasCity,KS"
1496,28140,1970,314.0,"KansasCity,MO-KansasCity,KS"
1497,28140,1971,458.0,"KansasCity,MO-KansasCity,KS"
1498,28140,1972,420.0,"KansasCity,MO-KansasCity,KS"
1499,28140,1973,360.0,"KansasCity,MO-KansasCity,KS"
1500,28140,1974,446.0,"KansasCity,MO-KansasCity,KS"
1501,28140,1975,376.0,"KansasCity,MO-KansasCity,KS"
1502,28140,1976,368.0,"KansasCity,MO-KansasCity,KS"
1503,28140,1977,442.0,"KansasCity,MO-KansasCity,KS"
1504,28140,1978,432.0,"KansasCity,MO-KansasCity,KS"
1505,28140,1979,456.0,"KansasCity,MO-KansasCity,KS"
1506,28140,1980,368.0,"KansasCity,MO-KansasCity,KS"
1507,28140,1981,454.0,"KansasCity,MO-KansasCity,KS"
1508,28140,1982,398.0,"KansasCity,MO-KansasCity,KS"
1509,28140,1983,444.0,"KansasCity,MO-KansasCity,KS"
1510,28140,1984,534.0,"KansasCity,MO-KansasCity,KS"
1511,28140,1985,580.0,"KansasCity,MO-KansasCity,KS"
1512,28140,1986,548.0,"KansasCity,MO-KansasCity,KS"
1513,28140,1987,606.0,"KansasCity,MO-KansasCity,KS"
1514,28140,1988,424.0,"KansasCity,MO-KansasCity,KS"
1515,28140,1989,546.0,"KansasCity,MO-KansasCity,KS"
1516,28140,1990,538.0,"KansasCity,MO-KansasCity,KS"
1517,28140,1991,592.0,"KansasCity,MO-KansasCity,KS"
1518,28140,1992,460.0,"KansasCity,MO-KansasCity,KS"
1519,28140,1993,522.0,"KansasCity,MO-KansasCity,KS"
1520,28140,1994,488.0,"KansasCity,MO-KansasCity,KS"
1521,28140,1995,426.0,"KansasCity,MO-KansasCity,KS"
1522,28140,1996,372.0,"KansasCity,MO-KansasCity,KS"
1523,28140,1997,282.0,"KansasCity,MO-KansasCity,KS"
1524,28140,1998,308.0,"KansasCity,MO-KansasCity,KS"
1525,28140,1999,324.0,"KansasCity,MO-KansasCity,KS"
1526,28140,2000,296.0,"KansasCity,MO-KansasCity,KS"
1527,28140,2001,416.0,"KansasCity,MO-KansasCity,KS"
1528,28140,2002,460.0,"KansasCity,MO-KansasCity,KS"
1529,28140,2003,560.0,"KansasCity,MO-KansasCity,KS"
1530,28140,2004,614.0,"KansasCity,MO-KansasCity,KS"
1531,28140,2005,710.0,"KansasCity,MO-KansasCity,KS"
1532,28140,2006,750.0,"KansasCity,MO-KansasCity,KS"
1533,28140,2007,734.0,"KansasCity,MO-KansasCity,KS"
1534,28140,2008,686.0,"KansasCity,MO-KansasCity,KS"
1535,28140,2009,620.0,"KansasCity,MO-KansasCity,KS"
1536,28140,2010,784.0,"KansasCity,MO-KansasCity,KS"
1537,28140,2011,724.0,"KansasCity,MO-KansasCity,KS"
1538,28140,2012,284.0,"KansasCity,MO-KansasCity,KS"
1539,28140,2013,314.0,"KansasCity,MO-KansasCity,KS"
1540,28140,2014,258.0,"KansasCity,MO-KansasCity,KS"
1541,28940,1960,64.0,"Knoxville,TN"
1542,28940,1961,52.0,"Knoxville,TN"
1543,28940,1962,88.0,"Knoxville,TN"
1544,28940,1963,85.0,"Knoxville,TN"
1545,28940,1964,93.0,"Knoxville,TN"
1546,28940,1965,106.0,"Knoxville,TN"
1547,28940,1966,108.0,"Knoxville,TN"
1548,28940,1967,126.0,"Knoxville,TN"
1549,28940,1968,166.0,"Knoxville,TN"
1550,28940,1969,170.0,"Knoxville,TN"
1551,28940,1970,179.0,"Knoxville,TN"
1552,28940,1971,213.0,"Knoxville,TN"
1553,28940,1972,195.0,"Knoxville,TN"
1554,28940,1973,223.0,"Knoxville,TN"
1555,28940,1974,245.0,"Knoxville,TN"
1556,28940,1975,226.0,"Knoxville,TN"
1557,28940,1976,143.0,"Knoxville,TN"
1558,28940,1977,155.0,"Knoxville,TN"
1559,28940,1978,177.0,"Knoxville,TN"
1560,28940,1979,169.0,"Knoxville,TN"
1561,28940,1980,173.0,"Knoxville,TN"
1562,28940,1981,169.0,"Knoxville,TN"
1563,28940,1982,179.0,"Knoxville,TN"
1564,28940,1983,140.0,"Knoxville,TN"
1565,28940,1984,123.0,"Knoxville,TN"
1566,28940,1985,143.0,"Knoxville,TN"
1567,28940,1986,158.0,"Knoxville,TN"
1568,28940,1987,145.0,"Knoxville,TN"
1569,28940,1988,159.0,"Knoxville,TN"
1570,28940,1989,149.0,"Knoxville,TN"
1571,28940,1990,173.0,"Knoxville,TN"
1572,28940,1991,193.0,"Knoxville,TN"
1573,28940,1992,182.0,"Knoxville,TN"
1574,28940,1993,155.0,"Knoxville,TN"
1575,28940,1994,161.0,"Knoxville,TN"
1576,28940,1995,155.0,"Knoxville,TN"
1577,28940,1996,119.0,"Knoxville,TN"
1578,28940,1997,82.0,"Knoxville,TN"
1579,28940,1998,64.0,"Knoxville,TN"
1580,28940,1999,74.0,"Knoxville,TN"
1581,28940,2000,81.0,"Knoxville,TN"
1582,28940,2001,108.0,"Knoxville,TN"
1583,28940,2002,111.0,"Knoxville,TN"
1584,28940,2003,29.0,"Knoxville,TN"
1585,28940,2004,37.0,"Knoxville,TN"
1586,28940,2005,49.0,"Knoxville,TN"
1587,28940,2006,46.0,"Knoxville,TN"
1588,28940,2007,39.0,"Knoxville,TN"
1589,28940,2008,37.0,"Knoxville,TN"
1590,28940,2009,42.0,"Knoxville,TN"
1591,28940,2010,48.0,"Knoxville,TN"
1592,28940,2011,52.0,"Knoxville,TN"
1593,28940,2012,98.0,"Knoxville,TN"
1594,28940,2013,96.0,"Knoxville,TN"
1595,28940,2014,105.0,"Knoxville,TN"
1596,30460,1960,13.0,"Lexington,KY"
1597,30460,1961,8.0,"Lexington,KY"
1598,30460,1962,14.0,"Lexington,KY"
1599,30460,1963,13.0,"Lexington,KY"
1600,30460,1964,12.0,"Lexington,KY"
1601,30460,1965,15.0,"Lexington,KY"
1602,30460,1966,11.0,"Lexington,KY"
1603,30460,1967,5.0,"Lexington,KY"
1604,30460,1968,16.0,"Lexington,KY"
1605,30460,1969,14.0,"Lexington,KY"
1606,30460,1970,23.0,"Lexington,KY"
1607,30460,1971,52.0,"Lexington,KY"
1608,30460,1972,56.0,"Lexington,KY"
1609,30460,1973,20.0,"Lexington,KY"
1610,30460,1974,22.0,"Lexington,KY"
1611,30460,1975,25.0,"Lexington,KY"
1612,30460,1976,19.0,"Lexington,KY"
1613,30460,1977,19.0,"Lexington,KY"
1614,30460,1978,23.0,"Lexington,KY"
1615,30460,1979,31.0,"Lexington,KY"
1616,30460,1980,21.0,"Lexington,KY"
1617,30460,1981,36.0,"Lexington,KY"
1618,30460,1982,27.0,"Lexington,KY"
1619,30460,1983,28.0,"Lexington,KY"
1620,30460,1984,28.0,"Lexington,KY"
1621,30460,1985,24.0,"Lexington,KY"
1622,30460,1986,39.0,"Lexington,KY"
1623,30460,1987,32.0,"Lexington,KY"
1624,30460,1988,1.0,"Lexington,KY"
1625,30460,1989,35.0,"Lexington,KY"
1626,30460,1990,23.0,"Lexington,KY"
1627,30460,1991,34.0,"Lexington,KY"
1628,30460,1992,36.0,"Lexington,KY"
1629,30460,1993,22.0,"Lexington,KY"
1630,30460,1994,21.0,"Lexington,KY"
1631,30460,1995,13.0,"Lexington,KY"
1632,30460,1996,19.0,"Lexington,KY"
1633,30460,1997,20.0,"Lexington,KY"
1634,30460,1998,14.0,"Lexington,KY"
1635,30460,1999,26.0,"Lexington,KY"
1636,30460,2000,13.0,"Lexington,KY"
1637,30460,2001,25.0,"Lexington,KY"
1638,30460,2002,33.0,"Lexington,KY"
1639,30460,2003,0.0,"Lexington,KY"
1640,30460,2004,2.0,"Lexington,KY"
1641,30460,2005,1.0,"Lexington,KY"
1642,30460,2006,0.0,"Lexington,KY"
1643,30460,2007,46.0,"Lexington,KY"
1644,30460,2008,29.0,"Lexington,KY"
1645,30460,2009,2.0,"Lexington,KY"
1646,30460,2010,0.0,"Lexington,KY"
1647,30460,2011,2.0,"Lexington,KY"
1648,30460,2012,1.0,"Lexington,KY"
1649,30460,2013,2.0,"Lexington,KY"
1650,30460,2014,1.0,"Lexington,KY"
1651,30700,1981,5.0,"Lincoln,NE"
1652,30700,1982,5.0,"Lincoln,NE"
1653,30700,1983,4.0,"Lincoln,NE"
1654,30700,1984,1.0,"Lincoln,NE"
1655,30700,1985,7.0,"Lincoln,NE"
1656,30700,1986,15.0,"Lincoln,NE"
1657,30700,1987,11.0,"Lincoln,NE"
1658,30700,1988,7.0,"Lincoln,NE"
1659,30700,1989,7.0,"Lincoln,NE"
1660,30700,1990,9.0,"Lincoln,NE"
1661,30700,1991,12.0,"Lincoln,NE"
1662,30700,1992,10.0,"Lincoln,NE"
1663,30700,1993,3.0,"Lincoln,NE"
1664,30700,1994,13.0,"Lincoln,NE"
1665,30700,1995,7.0,"Lincoln,NE"
1666,30700,1996,6.0,"Lincoln,NE"
1667,30700,1997,7.0,"Lincoln,NE"
1668,30700,1998,5.0,"Lincoln,NE"
1669,30700,1999,3.0,"Lincoln,NE"
1670,30700,2000,11.0,"Lincoln,NE"
1671,30700,2001,7.0,"Lincoln,NE"
1672,30700,2002,3.0,"Lincoln,NE"
1673,30700,2003,2.0,"Lincoln,NE"
1674,30700,2004,5.0,"Lincoln,NE"
1675,30700,2005,7.0,"Lincoln,NE"
1676,30700,2006,5.0,"Lincoln,NE"
1677,30700,2007,4.0,"Lincoln,NE"
1678,30700,2008,5.0,"Lincoln,NE"
1679,30700,2009,11.0,"Lincoln,NE"
1680,30700,2010,7.0,"Lincoln,NE"
1681,30700,2011,7.0,"Lincoln,NE"
1682,30700,2012,2.0,"Lincoln,NE"
1683,30700,2013,1.0,"Lincoln,NE"
1684,30700,2014,8.0,"Lincoln,NE"
1685,30780,1960,61.0,"LittleRock,AR"
1686,30780,1961,58.0,"LittleRock,AR"
1687,30780,1962,76.0,"LittleRock,AR"
1688,30780,1963,71.0,"LittleRock,AR"
1689,30780,1964,83.0,"LittleRock,AR"
1690,30780,1965,89.0,"LittleRock,AR"
1691,30780,1966,89.0,"LittleRock,AR"
1692,30780,1967,105.0,"LittleRock,AR"
1693,30780,1968,139.0,"LittleRock,AR"
1694,30780,1969,135.0,"LittleRock,AR"
1695,30780,1970,150.0,"LittleRock,AR"
1696,30780,1971,169.0,"LittleRock,AR"
1697,30780,1972,159.0,"LittleRock,AR"
1698,30780,1973,192.0,"LittleRock,AR"
1699,30780,1974,205.0,"LittleRock,AR"
1700,30780,1975,191.0,"LittleRock,AR"
1701,30780,1976,124.0,"LittleRock,AR"
1702,30780,1977,133.0,"LittleRock,AR"
1703,30780,1978,166.0,"LittleRock,AR"
1704,30780,1979,154.0,"LittleRock,AR"
1705,30780,1980,160.0,"LittleRock,AR"
1706,30780,1981,141.0,"LittleRock,AR"
1707,30780,1982,180.0,"LittleRock,AR"
1708,30780,1983,146.0,"LittleRock,AR"
1709,30780,1984,114.0,"LittleRock,AR"
1710,30780,1985,139.0,"LittleRock,AR"
1711,30780,1986,145.0,"LittleRock,AR"
1712,30780,1987,137.0,"LittleRock,AR"
1713,30780,1988,151.0,"LittleRock,AR"
1714,30780,1989,158.0,"LittleRock,AR"
1715,30780,1990,186.0,"LittleRock,AR"
1716,30780,1991,184.0,"LittleRock,AR"
1717,30780,1992,186.0,"LittleRock,AR"
1718,30780,1993,165.0,"LittleRock,AR"
1719,30780,1994,151.0,"LittleRock,AR"
1720,30780,1995,149.0,"LittleRock,AR"
1721,30780,1996,118.0,"LittleRock,AR"
1722,30780,1997,94.0,"LittleRock,AR"
1723,30780,1998,85.0,"LittleRock,AR"
1724,30780,1999,70.0,"LittleRock,AR"
1725,30780,2000,89.0,"LittleRock,AR"
1726,30780,2001,105.0,"LittleRock,AR"
1727,30780,2002,101.0,"LittleRock,AR"
1728,30780,2003,23.0,"LittleRock,AR"
1729,30780,2004,19.0,"LittleRock,AR"
1730,30780,2005,22.0,"LittleRock,AR"
1731,30780,2006,26.0,"LittleRock,AR"
1732,30780,2007,32.0,"LittleRock,AR"
1733,30780,2008,28.0,"LittleRock,AR"
1734,30780,2009,23.0,"LittleRock,AR"
1735,30780,2010,32.0,"LittleRock,AR"
1736,30780,2011,28.0,"LittleRock,AR"
1737,30780,2012,88.0,"LittleRock,AR"
1738,30780,2013,70.0,"LittleRock,AR"
1739,30780,2014,80.0,"LittleRock,AR"
1740,31084,1984,32.0,"LosAngeles,CA"
1741,31084,1985,28.0,"LosAngeles,CA"
1742,31084,1986,34.0,"LosAngeles,CA"
1743,31084,1987,30.0,"LosAngeles,CA"
1744,31084,1988,26.0,"LosAngeles,CA"
1745,31084,1989,22.0,"LosAngeles,CA"
1746,31084,1990,20.0,"LosAngeles,CA"
1747,31084,1991,50.0,"LosAngeles,CA"
1748,31084,1992,34.0,"LosAngeles,CA"
1749,31084,1993,46.0,"LosAngeles,CA"
1750,31084,1994,44.0,"LosAngeles,CA"
1751,31084,1995,58.0,"LosAngeles,CA"
1752,31084,1996,50.0,"LosAngeles,CA"
1753,31084,1997,46.0,"LosAngeles,CA"
1754,31084,1998,38.0,"LosAngeles,CA"
1755,31084,1999,38.0,"LosAngeles,CA"
1756,31084,2000,20.0,"LosAngeles,CA"
1757,31084,2001,20.0,"LosAngeles,CA"
1758,31084,2002,36.0,"LosAngeles,CA"
1759,31084,2003,0.0,"LosAngeles,CA"
1760,31084,2004,0.0,"LosAngeles,CA"
1761,31084,2005,0.0,"LosAngeles,CA"
1762,31084,2006,0.0,"LosAngeles,CA"
1763,31084,2007,4.0,"LosAngeles,CA"
1764,31084,2008,10.0,"LosAngeles,CA"
1765,31084,2009,0.0,"LosAngeles,CA"
1766,31084,2010,2.0,"LosAngeles,CA"
1767,31084,2011,0.0,"LosAngeles,CA"
1768,31084,2012,0.0,"LosAngeles,CA"
1769,31084,2013,0.0,"LosAngeles,CA"
1770,31084,2014,0.0,"LosAngeles,CA"
1771,31140,1960,26.0,"Louisville,KY"
1772,31140,1961,13.0,"Louisville,KY"
1773,31140,1962,21.0,"Louisville,KY"
1774,31140,1963,11.0,"Louisville,KY"
1775,31140,1964,45.0,"Louisville,KY"
1776,31140,1965,19.0,"Louisville,KY"
1777,31140,1966,33.0,"Louisville,KY"
1778,31140,1967,35.0,"Louisville,KY"
1779,31140,1968,58.0,"Louisville,KY"
1780,31140,1969,51.0,"Louisville,KY"
1781,31140,1970,50.0,"Louisville,KY"
1782,31140,1971,71.0,"Louisville,KY"
1783,31140,1972,46.0,"Louisville,KY"
1784,31140,1973,68.0,"Louisville,KY"
1785,31140,1974,83.0,"Louisville,KY"
1786,31140,1975,68.0,"Louisville,KY"
1787,31140,1976,59.0,"Louisville,KY"
1788,31140,1977,64.0,"Louisville,KY"
1789,31140,1978,58.0,"Louisville,KY"
1790,31140,1979,72.0,"Louisville,KY"
1791,31140,1980,53.0,"Louisville,KY"
1792,31140,1981,63.0,"Louisville,KY"
1793,31140,1982,70.0,"Louisville,KY"
1794,31140,1983,61.0,"Louisville,KY"
1795,31140,1984,75.0,"Louisville,KY"
1796,31140,1985,71.0,"Louisville,KY"
1797,31140,1986,74.0,"Louisville,KY"
1798,31140,1987,84.0,"Louisville,KY"
1799,31140,1988,80.0,"Louisville,KY"
1800,31140,1989,90.0,"Louisville,KY"
1801,31140,1990,98.0,"Louisville,KY"
1802,31140,1991,96.0,"Louisville,KY"
1803,31140,1992,91.0,"Louisville,KY"
1804,31140,1993,71.0,"Louisville,KY"
1805,31140,1994,67.0,"Louisville,KY"
1806,31140,1995,59.0,"Louisville,KY"
1807,31140,1996,71.0,"Louisville,KY"
1808,31140,1997,54.0,"Louisville,KY"
1809,31140,1998,56.0,"Louisville,KY"
1810,31140,1999,52.0,"Louisville,KY"
1811,31140,2000,47.0,"Louisville,KY"
1812,31140,2001,75.0,"Louisville,KY"
1813,31140,2002,61.0,"Louisville,KY"
1814,31140,2003,168.0,"Louisville,KY"
1815,31140,2004,156.0,"Louisville,KY"
1816,31140,2005,162.0,"Louisville,KY"
1817,31140,2006,164.0,"Louisville,KY"
1818,31140,2007,195.0,"Louisville,KY"
1819,31140,2008,151.0,"Louisville,KY"
1820,31140,2009,149.0,"Louisville,KY"
1821,31140,2010,134.0,"Louisville,KY"
1822,31140,2011,133.0,"Louisville,KY"
1823,31140,2012,492.0,"Louisville,KY"
1824,31140,2013,430.0,"Louisville,KY"
1825,31140,2014,385.0,"Louisville,KY"
1826,31540,1971,11.0,"Madison,WI"
1827,31540,1972,10.0,"Madison,WI"
1828,31540,1973,11.0,"Madison,WI"
1829,31540,1974,17.0,"Madison,WI"
1830,31540,1975,14.0,"Madison,WI"
1831,31540,1976,13.0,"Madison,WI"
1832,31540,1977,19.0,"Madison,WI"
1833,31540,1978,22.0,"Madison,WI"
1834,31540,1979,21.0,"Madison,WI"
1835,31540,1980,23.0,"Madison,WI"
1836,31540,1981,24.0,"Madison,WI"
1837,31540,1982,17.0,"Madison,WI"
1838,31540,1983,20.0,"Madison,WI"
1839,31540,1984,15.0,"Madison,WI"
1840,31540,1985,15.0,"Madison,WI"
1841,31540,1986,27.0,"Madison,WI"
1842,31540,1987,13.0,"Madison,WI"
1843,31540,1988,5.0,"Madison,WI"
1844,31540,1989,12.0,"Madison,WI"
1845,31540,1990,11.0,"Madison,WI"
1846,31540,1991,10.0,"Madison,WI"
1847,31540,1992,13.0,"Madison,WI"
1848,31540,1993,25.0,"Madison,WI"
1849,31540,1994,12.0,"Madison,WI"
1850,31540,1995,12.0,"Madison,WI"
1851,31540,1996,11.0,"Madison,WI"
1852,31540,1997,9.0,"Madison,WI"
1853,31540,1998,10.0,"Madison,WI"
1854,31540,1999,12.0,"Madison,WI"
1855,31540,2000,11.0,"Madison,WI"
1856,31540,2001,9.0,"Madison,WI"
1857,31540,2002,18.0,"Madison,WI"
1858,31540,2003,10.0,"Madison,WI"
1859,31540,2004,12.0,"Madison,WI"
1860,31540,2005,10.0,"Madison,WI"
1861,31540,2006,13.0,"Madison,WI"
1862,31540,2007,9.0,"Madison,WI"
1863,31540,2008,11.0,"Madison,WI"
1864,31540,2009,9.0,"Madison,WI"
1865,31540,2010,9.0,"Madison,WI"
1866,31540,2011,5.0,"Madison,WI"
1867,31540,2012,9.0,"Madison,WI"
1868,31540,2013,11.0,"Madison,WI"
1869,31540,2014,10.0,"Madison,WI"
1870,32820,2012,5.0,"Memphis,TN"
1871,32820,2013,5.0,"Memphis,TN"
1872,32820,2014,5.0,"Memphis,TN"
1873,33340,1960,2.0,"Milwaukee,WI"
1874,33340,1961,4.0,"Milwaukee,WI"
1875,33340,1962,1.0,"Milwaukee,WI"
1876,33340,1963,1.0,"Milwaukee,WI"
1877,33340,1964,0.0,"Milwaukee,WI"
1878,33340,1965,1.0,"Milwaukee,WI"
1879,33340,1966,1.0,"Milwaukee,WI"
1880,33340,1967,0.0,"Milwaukee,WI"
1881,33340,1968,2.0,"Milwaukee,WI"
1882,33340,1969,3.0,"Milwaukee,WI"
1883,33340,1970,5.0,"Milwaukee,WI"
1884,33340,1971,5.0,"Milwaukee,WI"
1885,33340,1972,3.0,"Milwaukee,WI"
1886,33340,1973,5.0,"Milwaukee,WI"
1887,33340,1974,5.0,"Milwaukee,WI"
1888,33340,1975,3.0,"Milwaukee,WI"
1889,33340,1976,5.0,"Milwaukee,WI"
1890,33340,1977,1.0,"Milwaukee,WI"
1891,33340,1978,4.0,"Milwaukee,WI"
1892,33340,1979,4.0,"Milwaukee,WI"
1893,33340,1980,2.0,"Milwaukee,WI"
1894,33340,1981,10.0,"Milwaukee,WI"
1895,33340,1982,15.0,"Milwaukee,WI"
1896,33340,1983,8.0,"Milwaukee,WI"
